id,publication_year,cited_by_count,author_ids
https://openalex.org/W2998217228,2019.0,25,"[""https://openalex.org/A5100433957"", ""https://openalex.org/A5100323672"", ""https://openalex.org/A5033588812"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5028235866""]"
https://openalex.org/W3030465426,2020.0,24,"[""https://openalex.org/A5044514558"", ""https://openalex.org/A5051687457""]"
https://openalex.org/W3161680475,2020.0,24,"[""https://openalex.org/A5033895098"", ""https://openalex.org/A5047641398"", ""https://openalex.org/A5034088985"", ""https://openalex.org/A5041787625"", ""https://openalex.org/A5088043523""]"
https://openalex.org/W1705126064,2014.0,23,"[""https://openalex.org/A5029912845"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5090881698""]"
https://openalex.org/W173069425,2011.0,23,"[""https://openalex.org/A5002365633"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5101011962"", ""https://openalex.org/A5058299934""]"
https://openalex.org/W2204810408,2016.0,23,"[""https://openalex.org/A5101418342"", ""https://openalex.org/A5074492050"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100397616"", ""https://openalex.org/A5071549690""]"
https://openalex.org/W2217939722,2015.0,23,"[""https://openalex.org/A5100407758"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5032682539"", ""https://openalex.org/A5008666077""]"
https://openalex.org/W2295755720,2017.0,23,"[""https://openalex.org/A5042271198"", ""https://openalex.org/A5029912845"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W3190140211,2021.0,22,"[""https://openalex.org/A5056718303"", ""https://openalex.org/A5070802592"", ""https://openalex.org/A5071549690"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W3202312310,2021.0,22,"[""https://openalex.org/A5101668541"", ""https://openalex.org/A5039104219"", ""https://openalex.org/A5100435848"", ""https://openalex.org/A5006378664"", ""https://openalex.org/A5055185546"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5052821782""]"
https://openalex.org/W3202546816,2022.0,22,"[""https://openalex.org/A5032749574"", ""https://openalex.org/A5100783219"", ""https://openalex.org/A5109331897"", ""https://openalex.org/A5064077634"", ""https://openalex.org/A5100357080"", ""https://openalex.org/A5102849600""]"
https://openalex.org/W2057879541,2013.0,21,"[""https://openalex.org/A5039438907"", ""https://openalex.org/A5000374826"", ""https://openalex.org/A5022414281"", ""https://openalex.org/A5078386758""]"
https://openalex.org/W2904543499,2018.0,21,"[""https://openalex.org/A5031602427"", ""https://openalex.org/A5101792465"", ""https://openalex.org/A5029718403""]"
https://openalex.org/W3188026614,2021.0,21,"[""https://openalex.org/A5033899348"", ""https://openalex.org/A5067989679"", ""https://openalex.org/A5078219471"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W2101597439,2011.0,18,"[""https://openalex.org/A5087885407""]"
https://openalex.org/W4289181505,2022.0,18,"[""https://openalex.org/A5100398717"", ""https://openalex.org/A5110949395"", ""https://openalex.org/A5078732167"", ""https://openalex.org/A5039655648"", ""https://openalex.org/A5037201735"", ""https://openalex.org/A5073714422"", ""https://openalex.org/A5100420388""]"
https://openalex.org/W2179453952,2004.0,17,"[""https://openalex.org/A5029718403""]"
https://openalex.org/W2890228252,2019.0,16,"[""https://openalex.org/A5087453555"", ""https://openalex.org/A5002514015"", ""https://openalex.org/A5045069647"", ""https://openalex.org/A5017469047"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5089444805""]"
https://openalex.org/W2049552574,2014.0,14,"[""https://openalex.org/A5074492050"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5085389110"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5100735663""]"
https://openalex.org/W2789837583,2018.0,14,"[""https://openalex.org/A5051687457"", ""https://openalex.org/A5039431216"", ""https://openalex.org/A5030650456""]"
https://openalex.org/W4220659696,2022.0,14,"[""https://openalex.org/A5011365242"", ""https://openalex.org/A5038502391"", ""https://openalex.org/A5049150111"", ""https://openalex.org/A5078200208"", ""https://openalex.org/A5002544231"", ""https://openalex.org/A5051049047"", ""https://openalex.org/A5105457488"", ""https://openalex.org/A5046924608"", ""https://openalex.org/A5028819159""]"
https://openalex.org/W4366495633,2023.0,14,"[""https://openalex.org/A5065212478"", ""https://openalex.org/A5033917064"", ""https://openalex.org/A5023654604"", ""https://openalex.org/A5022233827"", ""https://openalex.org/A5066272122"", ""https://openalex.org/A5077784732"", ""https://openalex.org/A5050821883"", ""https://openalex.org/A5089412314""]"
https://openalex.org/W4294958666,2022.0,13,"[""https://openalex.org/A5083265818"", ""https://openalex.org/A5100420388"", ""https://openalex.org/A5022995572"", ""https://openalex.org/A5100641607"", ""https://openalex.org/A5017587222""]"
https://openalex.org/W4307886200,2022.0,13,"[""https://openalex.org/A5002073039"", ""https://openalex.org/A5023405697"", ""https://openalex.org/A5045202189""]"
https://openalex.org/W4387353491,2023.0,13,"[""https://openalex.org/A5100420388"", ""https://openalex.org/A5100357132"", ""https://openalex.org/A5101770342"", ""https://openalex.org/A5101624496""]"
https://openalex.org/W1776399999,2015.0,12,"[""https://openalex.org/A5109330693"", ""https://openalex.org/A5002073039""]"
https://openalex.org/W4383898423,2023.0,11,"[""https://openalex.org/A5065212478"", ""https://openalex.org/A5101222739"", ""https://openalex.org/A5102533690"", ""https://openalex.org/A5061241022"", ""https://openalex.org/A5016849840"", ""https://openalex.org/A5091582415"", ""https://openalex.org/A5089412314"", ""https://openalex.org/A5050821883""]"
https://openalex.org/W2041591216,2004.0,80,"[""https://openalex.org/A5069340068"", ""https://openalex.org/A5087885407"", ""https://openalex.org/A5040520518"", ""https://openalex.org/A5091476524"", ""https://openalex.org/A5101546344""]"
https://openalex.org/W2141953624,2003.0,71,"[""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5031460459""]"
https://openalex.org/W2501134737,2004.0,48,"[""https://openalex.org/A5038652598"", ""https://openalex.org/A5087885407""]"
https://openalex.org/W4391796783,2002.0,47,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5038652598""]"
https://openalex.org/W2070761809,1999.0,37,"[""https://openalex.org/A5087885407""]"
https://openalex.org/W2527053096,2016.0,31,"[""https://openalex.org/A5074024654"", ""https://openalex.org/A5011168888"", ""https://openalex.org/A5076818856"", ""https://openalex.org/A5085205626"", ""https://openalex.org/A5089831843"", ""https://openalex.org/A5112395873""]"
https://openalex.org/W1995246890,2011.0,29,"[""https://openalex.org/A5101909060"", ""https://openalex.org/A5039460564"", ""https://openalex.org/A5066057430"", ""https://openalex.org/A5027372267"", ""https://openalex.org/A5029718403""]"
https://openalex.org/W2000797205,2003.0,29,"[""https://openalex.org/A5087885407""]"
https://openalex.org/W2152720171,2010.0,27,"[""https://openalex.org/A5012652980"", ""https://openalex.org/A5064338163"", ""https://openalex.org/A5073237554"", ""https://openalex.org/A5097511402"", ""https://openalex.org/A5003325935"", ""https://openalex.org/A5059598729"", ""https://openalex.org/A5088043523"", ""https://openalex.org/A5033895098""]"
https://openalex.org/W2258502554,2014.0,27,"[""https://openalex.org/A5018629756"", ""https://openalex.org/A5061184430"", ""https://openalex.org/A5081535983"", ""https://openalex.org/A5071513581"", ""https://openalex.org/A5102023668"", ""https://openalex.org/A5088043523""]"
https://openalex.org/W1998653784,2007.0,26,"[""https://openalex.org/A5032855572"", ""https://openalex.org/A5005210262"", ""https://openalex.org/A5090421889"", ""https://openalex.org/A5100783219""]"
https://openalex.org/W2006759961,2009.0,26,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5026337596"", ""https://openalex.org/A5089329406""]"
https://openalex.org/W2246237899,2015.0,26,"[""https://openalex.org/A5087128635"", ""https://openalex.org/A5060916809"", ""https://openalex.org/A5016687571"", ""https://openalex.org/A5100420388"", ""https://openalex.org/A5023681590"", ""https://openalex.org/A5110449532"", ""https://openalex.org/A5017154385""]"
https://openalex.org/W2134005571,2012.0,23,"[""https://openalex.org/A5112170921"", ""https://openalex.org/A5111590130"", ""https://openalex.org/A5034088985"", ""https://openalex.org/A5010619509"", ""https://openalex.org/A5088043523"", ""https://openalex.org/A5033895098""]"
https://openalex.org/W3097460321,2020.0,22,"[""https://openalex.org/A5006758379"", ""https://openalex.org/A5100783219"", ""https://openalex.org/A5100621577"", ""https://openalex.org/A5056289980"", ""https://openalex.org/A5060146598"", ""https://openalex.org/A5075764624"", ""https://openalex.org/A5051649145""]"
https://openalex.org/W2580845043,2017.0,21,"[""https://openalex.org/A5051204759"", ""https://openalex.org/A5002073039""]"
https://openalex.org/W3041070906,2020.0,18,"[""https://openalex.org/A5071725999""]"
https://openalex.org/W3106940130,2020.0,18,"[""https://openalex.org/A5101827340"", ""https://openalex.org/A5101599729"", ""https://openalex.org/A5055612307"", ""https://openalex.org/A5041031140"", ""https://openalex.org/A5100751872"", ""https://openalex.org/A5101406829"", ""https://openalex.org/A5061696740"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100752686""]"
https://openalex.org/W2057480000,2013.0,17,"[""https://openalex.org/A5100695372"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100395314"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2889203925,2016.0,16,"[""https://openalex.org/A5083453098"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2939496284,2019.0,16,"[""https://openalex.org/A5101792465"", ""https://openalex.org/A5029718403""]"
https://openalex.org/W2962928205,2018.0,16,"[""https://openalex.org/A5019990791"", ""https://openalex.org/A5059850130"", ""https://openalex.org/A5041554011"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5036358447"", ""https://openalex.org/A5084521046""]"
https://openalex.org/W2999929802,2023.0,16,"[""https://openalex.org/A5056609571"", ""https://openalex.org/A5033681666"", ""https://openalex.org/A5065772307"", ""https://openalex.org/A5100322376"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5036358447""]"
https://openalex.org/W3118251064,2021.0,16,"[""https://openalex.org/A5062459305"", ""https://openalex.org/A5101792465"", ""https://openalex.org/A5013866989"", ""https://openalex.org/A5029718403""]"
https://openalex.org/W2163708102,2011.0,15,"[""https://openalex.org/A5064338163"", ""https://openalex.org/A5012652980"", ""https://openalex.org/A5003325935"", ""https://openalex.org/A5036100077"", ""https://openalex.org/A5088505887"", ""https://openalex.org/A5068482349"", ""https://openalex.org/A5088043523"", ""https://openalex.org/A5033895098""]"
https://openalex.org/W4280545871,2022.0,15,"[""https://openalex.org/A5051687457"", ""https://openalex.org/A5039431216"", ""https://openalex.org/A5030650456""]"
https://openalex.org/W2083061414,2012.0,13,"[""https://openalex.org/A5100386598"", ""https://openalex.org/A5073714422"", ""https://openalex.org/A5100380696"", ""https://openalex.org/A5100420388""]"
https://openalex.org/W2900314239,2018.0,13,"[""https://openalex.org/A5100783219"", ""https://openalex.org/A5010373442""]"
https://openalex.org/W4312771354,2022.0,13,"[""https://openalex.org/A5065212478"", ""https://openalex.org/A5050821883"", ""https://openalex.org/A5067467896"", ""https://openalex.org/A5033455461"", ""https://openalex.org/A5010687341"", ""https://openalex.org/A5052426710""]"
https://openalex.org/W1549302678,2006.0,43,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5005907348""]"
https://openalex.org/W2078052639,2004.0,38,"[""https://openalex.org/A5030279233"", ""https://openalex.org/A5087885407""]"
https://openalex.org/W2068836358,2007.0,29,"[""https://openalex.org/A5103038214"", ""https://openalex.org/A5113823167"", ""https://openalex.org/A5052880095"", ""https://openalex.org/A5066258586"", ""https://openalex.org/A5070459900"", ""https://openalex.org/A5037160833"", ""https://openalex.org/A5088043523"", ""https://openalex.org/A5063186361""]"
https://openalex.org/W4206559897,2002.0,29,"[""https://openalex.org/A5011964538"", ""https://openalex.org/A5087885407""]"
https://openalex.org/W2095180002,2007.0,24,"[""https://openalex.org/A5090421889"", ""https://openalex.org/A5005210262"", ""https://openalex.org/A5100764123"", ""https://openalex.org/A5032855572"", ""https://openalex.org/A5100783219""]"
https://openalex.org/W1963630768,2010.0,23,"[""https://openalex.org/A5029718403"", ""https://openalex.org/A5066057430""]"
https://openalex.org/W2093222522,2008.0,19,"[""https://openalex.org/A5073070015"", ""https://openalex.org/A5087885407"", ""https://openalex.org/A5071338269""]"
https://openalex.org/W1850352070,2011.0,18,"[""https://openalex.org/A5083707053"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100409994""]"
https://openalex.org/W108062202,2007.0,15,"[""https://openalex.org/A5025745021"", ""https://openalex.org/A5064580861"", ""https://openalex.org/A5006225383""]"
https://openalex.org/W1964294308,2008.0,14,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5072283975"", ""https://openalex.org/A5069340068""]"
https://openalex.org/W2033070917,2014.0,13,"[""https://openalex.org/A5100395035"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5044594971""]"
https://openalex.org/W2018264733,2008.0,12,"[""https://openalex.org/A5101819061"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W2898245822,2019.0,12,"[""https://openalex.org/A5087453555"", ""https://openalex.org/A5100645929"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5089444805""]"
https://openalex.org/W2965301361,2019.0,12,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5085964768""]"
https://openalex.org/W2151290628,2004.0,11,"[""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5035368992""]"
https://openalex.org/W2485050646,2008.0,24,"[""https://openalex.org/A5030279233"", ""https://openalex.org/A5087885407""]"
https://openalex.org/W4388150580,1994.0,22,"[""https://openalex.org/A5055540413"", ""https://openalex.org/A5087885407""]"
https://openalex.org/W2115349343,2007.0,20,"[""https://openalex.org/A5108701736"", ""https://openalex.org/A5045644308"", ""https://openalex.org/A5014307099"", ""https://openalex.org/A5065023939"", ""https://openalex.org/A5108714133"", ""https://openalex.org/A5024087031"", ""https://openalex.org/A5025325201""]"
https://openalex.org/W1991095752,2007.0,18,"[""https://openalex.org/A5087885407""]"
https://openalex.org/W2029653527,2007.0,17,"[""https://openalex.org/A5100764123"", ""https://openalex.org/A5005210262"", ""https://openalex.org/A5090421889"", ""https://openalex.org/A5032855572"", ""https://openalex.org/A5100783219""]"
https://openalex.org/W2114787485,1990.0,17,"[""https://openalex.org/A5087885407""]"
https://openalex.org/W1564045116,2004.0,14,"[""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5035368992""]"
https://openalex.org/W2024365360,2008.0,13,"[""https://openalex.org/A5052936560"", ""https://openalex.org/A5004145654"", ""https://openalex.org/A5100420388"", ""https://openalex.org/A5100683688"", ""https://openalex.org/A5042736625"", ""https://openalex.org/A5074774994""]"
https://openalex.org/W582891829,1999.0,13,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5058169522"", ""https://openalex.org/A5113862672""]"
https://openalex.org/W1981417864,2000.0,12,"[""https://openalex.org/A5033895098"", ""https://openalex.org/A5057368404"", ""https://openalex.org/A5010349120"", ""https://openalex.org/A5109514718"", ""https://openalex.org/A5088043523""]"
https://openalex.org/W2322674050,2004.0,12,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5030279233"", ""https://openalex.org/A5040520518""]"
https://openalex.org/W4394658982,2015.0,91,"[""https://openalex.org/A5011168888"", ""https://openalex.org/A5076818856"", ""https://openalex.org/A5074024654"", ""https://openalex.org/A5085205626"", ""https://openalex.org/A5089831843"", ""https://openalex.org/A5112395873""]"
https://openalex.org/W2340017589,2016.0,84,"[""https://openalex.org/A5101539923"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W1544007523,2009.0,80,"[""https://openalex.org/A5006294869"", ""https://openalex.org/A5058299934"", ""https://openalex.org/A5100435848"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2254853223,2015.0,67,"[""https://openalex.org/A5020639074"", ""https://openalex.org/A5008529855"", ""https://openalex.org/A5024216881"", ""https://openalex.org/A5026117622""]"
https://openalex.org/W1483935802,2004.0,64,"[""https://openalex.org/A5001931279"", ""https://openalex.org/A5087885407"", ""https://openalex.org/A5006784703""]"
https://openalex.org/W2976982891,2019.0,59,"[""https://openalex.org/A5041031140"", ""https://openalex.org/A5002942097"", ""https://openalex.org/A5086745879"", ""https://openalex.org/A5101827340"", ""https://openalex.org/A5100751872"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100752686""]"
https://openalex.org/W2796919380,2018.0,58,"[""https://openalex.org/A5068034476"", ""https://openalex.org/A5100704678"", ""https://openalex.org/A5057571532"", ""https://openalex.org/A5090834327"", ""https://openalex.org/A5079937813"", ""https://openalex.org/A5100636655"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5006197413"", ""https://openalex.org/A5100418319""]"
https://openalex.org/W2473702307,2016.0,56,"[""https://openalex.org/A5083453098"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W1675524870,2014.0,53,"[""https://openalex.org/A5025745021"", ""https://openalex.org/A5021812568"", ""https://openalex.org/A5022698727"", ""https://openalex.org/A5071813608"", ""https://openalex.org/A5022414281"", ""https://openalex.org/A5111567842""]"
https://openalex.org/W1604000141,2013.0,47,"[""https://openalex.org/A5021812568"", ""https://openalex.org/A5022698727"", ""https://openalex.org/A5025745021""]"
https://openalex.org/W2176212817,2015.0,47,"[""https://openalex.org/A5060958969"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2496096353,2016.0,44,"[""https://openalex.org/A5060958969"", ""https://openalex.org/A5067549788"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2928555987,2019.0,40,"[""https://openalex.org/A5101497500"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5100623330"", ""https://openalex.org/A5101917932"", ""https://openalex.org/A5088648308"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028235866""]"
https://openalex.org/W2921759489,2017.0,38,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5069340068""]"
https://openalex.org/W3022615309,2020.0,38,"[""https://openalex.org/A5100458254"", ""https://openalex.org/A5100611987"", ""https://openalex.org/A5029912845"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W2995967742,2019.0,37,"[""https://openalex.org/A5100653846"", ""https://openalex.org/A5065667064"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5074655314"", ""https://openalex.org/A5100440326""]"
https://openalex.org/W2772824517,2017.0,35,"[""https://openalex.org/A5100402109"", ""https://openalex.org/A5029021362"", ""https://openalex.org/A5100409053"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100726984""]"
https://openalex.org/W2797789005,2018.0,34,"[""https://openalex.org/A5101500407"", ""https://openalex.org/A5100783219"", ""https://openalex.org/A5090881698""]"
https://openalex.org/W3003892866,2020.0,34,"[""https://openalex.org/A5100777411"", ""https://openalex.org/A5100653846"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100376140"", ""https://openalex.org/A5073942971"", ""https://openalex.org/A5030497493"", ""https://openalex.org/A5041589060"", ""https://openalex.org/A5009662080""]"
https://openalex.org/W2295744208,2016.0,33,"[""https://openalex.org/A5060958969"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5082520166""]"
https://openalex.org/W2967973088,2019.0,32,"[""https://openalex.org/A5056609571"", ""https://openalex.org/A5033681666"", ""https://openalex.org/A5065772307"", ""https://openalex.org/A5100322342"", ""https://openalex.org/A5036358447"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W4385825654,2023.0,32,"[""https://openalex.org/A5101634167"", ""https://openalex.org/A5017235581"", ""https://openalex.org/A5100353596"", ""https://openalex.org/A5101283118"", ""https://openalex.org/A5101987526"", ""https://openalex.org/A5001735290"", ""https://openalex.org/A5101136145"", ""https://openalex.org/A5068937750"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W3033844824,2020.0,31,"[""https://openalex.org/A5072209031"", ""https://openalex.org/A5056457283"", ""https://openalex.org/A5100742122"", ""https://openalex.org/A5027317977"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5089444805""]"
https://openalex.org/W3157738407,2021.0,24,"[""https://openalex.org/A5101827340"", ""https://openalex.org/A5041031140"", ""https://openalex.org/A5100693026"", ""https://openalex.org/A5101599729"", ""https://openalex.org/A5100751872"", ""https://openalex.org/A5101406829"", ""https://openalex.org/A5061696740"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W4306309425,2022.0,23,"[""https://openalex.org/A5102706204"", ""https://openalex.org/A5110764613"", ""https://openalex.org/A5033773467"", ""https://openalex.org/A5086397952"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5019708391"", ""https://openalex.org/A5100410912""]"
https://openalex.org/W3012389398,2020.0,22,"[""https://openalex.org/A5039104219"", ""https://openalex.org/A5039697026"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5101790836""]"
https://openalex.org/W2788091302,2018.0,20,"[""https://openalex.org/A5100451855"", ""https://openalex.org/A5100385092"", ""https://openalex.org/A5100776546"", ""https://openalex.org/A5006986293"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W3161679556,2021.0,20,"[""https://openalex.org/A5100389396"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5080674767"", ""https://openalex.org/A5091543199"", ""https://openalex.org/A5024986740"", ""https://openalex.org/A5037101589"", ""https://openalex.org/A5100353596""]"
https://openalex.org/W3188545799,2020.0,19,"[""https://openalex.org/A5039104219"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5000798681""]"
https://openalex.org/W2952322859,2016.0,18,"[""https://openalex.org/A5060958969"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5082520166""]"
https://openalex.org/W2952769745,2014.0,18,"[""https://openalex.org/A5011168888"", ""https://openalex.org/A5074024654"", ""https://openalex.org/A5058337147"", ""https://openalex.org/A5038316787"", ""https://openalex.org/A5085205626"", ""https://openalex.org/A5112395873"", ""https://openalex.org/A5089831843""]"
https://openalex.org/W2618862450,2017.0,17,"[""https://openalex.org/A5076928390"", ""https://openalex.org/A5060958969"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5089444805"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2769430803,2017.0,16,"[""https://openalex.org/A5060958969"", ""https://openalex.org/A5100396097"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5089444805"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W2951177511,2016.0,16,"[""https://openalex.org/A5102952943"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5029912845"", ""https://openalex.org/A5086468661"", ""https://openalex.org/A5100748706"", ""https://openalex.org/A5019248683""]"
https://openalex.org/W2738940115,2017.0,15,"[""https://openalex.org/A5023893507"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W3210892264,2021.0,15,"[""https://openalex.org/A5100783219"", ""https://openalex.org/A5100386491"", ""https://openalex.org/A5101638514"", ""https://openalex.org/A5027440970"", ""https://openalex.org/A5100613491"", ""https://openalex.org/A5108557359""]"
https://openalex.org/W4318294156,2023.0,15,"[""https://openalex.org/A5100783219"", ""https://openalex.org/A5017764143"", ""https://openalex.org/A5100456083"", ""https://openalex.org/A5002492763"", ""https://openalex.org/A5108557359""]"
https://openalex.org/W4377865974,2023.0,15,"[""https://openalex.org/A5100355884"", ""https://openalex.org/A5102545456"", ""https://openalex.org/A5111111965"", ""https://openalex.org/A5100353596"", ""https://openalex.org/A5100653846"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W4387994822,2023.0,15,"[""https://openalex.org/A5061928568"", ""https://openalex.org/A5100778642"", ""https://openalex.org/A5102705973"", ""https://openalex.org/A5100783219"", ""https://openalex.org/A5012166205""]"
https://openalex.org/W2766072194,2017.0,13,"[""https://openalex.org/A5101586393"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100353664"", ""https://openalex.org/A5066964304"", ""https://openalex.org/A5070976480"", ""https://openalex.org/A5100726984""]"
https://openalex.org/W2967033350,2019.0,13,"[""https://openalex.org/A5018764462"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5100414383"", ""https://openalex.org/A5019990791"", ""https://openalex.org/A5004895426"", ""https://openalex.org/A5081419302""]"
https://openalex.org/W3006923065,2020.0,13,"[""https://openalex.org/A5070947544"", ""https://openalex.org/A5100389396"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5110692661"", ""https://openalex.org/A5071461852"", ""https://openalex.org/A5080674767"", ""https://openalex.org/A5070805897"", ""https://openalex.org/A5028024287"", ""https://openalex.org/A5120218293""]"
https://openalex.org/W3039406286,2020.0,13,"[""https://openalex.org/A5000290451"", ""https://openalex.org/A5100783219""]"
https://openalex.org/W2788267636,2018.0,12,"[""https://openalex.org/A5100451855"", ""https://openalex.org/A5100431792"", ""https://openalex.org/A5100391493"", ""https://openalex.org/A5102831936"", ""https://openalex.org/A5113059190"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5006986293""]"
https://openalex.org/W3121604730,2007.0,12,"[""https://openalex.org/A5087885407"", ""https://openalex.org/A5072283975"", ""https://openalex.org/A5069340068""]"
https://openalex.org/W2950945979,2012.0,11,"[""https://openalex.org/A5100407758"", ""https://openalex.org/A5006294869"", ""https://openalex.org/A5033588812"", ""https://openalex.org/A5082520166"", ""https://openalex.org/A5028024287""]"
https://openalex.org/W4224928693,2022.0,11,"[""https://openalex.org/A5022205366"", ""https://openalex.org/A5039104219"", ""https://openalex.org/A5006294869""]"
https://openalex.org/W4396914177,2024.0,11,"[""https://openalex.org/A5100783219"", ""https://openalex.org/A5009152399"", ""https://openalex.org/A5087190024"", ""https://openalex.org/A5084515381"", ""https://openalex.org/A5001094226""]"
https://openalex.org/W2466381818,2016.0,1436,"[""https://openalex.org/A5029258117"", ""https://openalex.org/A5040553648"", ""https://openalex.org/A5009232244""]"
https://openalex.org/W2145340246,2003.0,596,"[""https://openalex.org/A5009232244"", ""https://openalex.org/A5065527041"", ""https://openalex.org/A5036583884"", ""https://openalex.org/A5075562557"", ""https://openalex.org/A5042580769"", ""https://openalex.org/A5086292276""]"
https://openalex.org/W1578957392,2009.0,560,"[""https://openalex.org/A5009232244"", ""https://openalex.org/A5019186384""]"
https://openalex.org/W2854454445,2018.0,468,"[""https://openalex.org/A5078364150"", ""https://openalex.org/A5054523913"", ""https://openalex.org/A5073853084""]"
https://openalex.org/W176212337,2021.0,455,"[""https://openalex.org/A5103224637"", ""https://openalex.org/A5043714597"", ""https://openalex.org/A5048489384""]"
https://openalex.org/W2737041163,2017.0,395,"[""https://openalex.org/A5000613714"", ""https://openalex.org/A5085403325"", ""https://openalex.org/A5056410851"", ""https://openalex.org/A5107963786"", ""https://openalex.org/A5091382678"", ""https://openalex.org/A5033656008"", ""https://openalex.org/A5085020955""]"
https://openalex.org/W2756321254,2017.0,323,"[""https://openalex.org/A5040553648"", ""https://openalex.org/A5029258117"", ""https://openalex.org/A5009232244""]"
